region_id_left,Zoning
8c2a8ad4bc957ff,2
8c2a8ac6391adff,2
8c2a8ac652121ff,11
8c2a8ac64ade1ff,0
8c2a8ad4a2cd7ff,2
8c2a8ad4a2cd7ff,9
8c2a8ac60b217ff,5
8c2a8a8962d99ff,2
8c2a8a8927311ff,3
8c2a8a8964929ff,0
8c2a8ad593a95ff,15
8c2a8ad4bad9dff,8
8c2a8ac6dd0e7ff,7
8c2a8ad5926adff,15
8c2a8ac631489ff,15
8c2a8ac6694abff,15
8c2a8ac63a49dff,15
8c2a8ac66a113ff,15
8c2a8a892aa19ff,0
8c2a8ac6c3995ff,3
8c2a8ac6576adff,5
8c2a8ac66c88dff,15
8c2a8ac641705ff,2
8c2a8ad4bd1c5ff,2
8c2a8ac6575a9ff,5
8c2a8ad4a051dff,0
8c2a8a8920557ff,10
8c2a8a8920557ff,11
8c2a8ac638489ff,15
8c2a8ac6cce13ff,15
8c2a8ac64d181ff,15
8c2a8ac64d181ff,2
8c2a8ad4a6559ff,15
8c2a8ad4b4261ff,10
8c2a8ac65a62bff,1
8c2a8ac65a62bff,0
8c2a8ac6176d3ff,15
8c2a8a8966f35ff,0
8c2a8ac60d4a5ff,16
8c2a8ac60d4a5ff,15
8c2a8ad4a8715ff,15
8c2a8ac6c1287ff,15
8c2a8ad485709ff,15
8c2a8ac6471a9ff,2
8c2a8a8964a6bff,0
8c2a8ac63c191ff,15
8c2a8ac655523ff,5
8c2a8ac659359ff,0
8c2a8ad4b7425ff,0
8c2a8ac64c455ff,16
8c2a8ac65c511ff,5
8c2a8ac61232bff,15
8c2a8a892d337ff,0
8c2a8ac63c859ff,15
8c2a8ac647153ff,2
8c2a8ac644361ff,15
8c2a8ac6478a7ff,15
8c2a8ac663203ff,15
8c2a8ad4b882dff,2
8c2a8a8936e5dff,6
8c2a8ad4a68b7ff,15
8c2a8ac603001ff,15
8c2a8a8928757ff,0
8c2a8ac62b693ff,15
8c2a8ad59601bff,15
8c2a8a8928b0dff,0
8c2a8ad4a7353ff,15
8c2a8ac65b203ff,0
8c2a8ad4ac841ff,15
8c2a8ac61808dff,3
8c2a8a8966b33ff,0
8c2a8ad5b2747ff,15
8c2a8ac604a0bff,15
8c2a8ac6cc849ff,15
8c2a8ad4aae69ff,0
8c2a8ac661a03ff,15
8c2a8a89252e9ff,0
8c2a8ac62225dff,15
8c2a8a8926db7ff,3
8c2a8ac66cf29ff,9
8c2a8ad592167ff,15
8c2a8ac60183bff,2
8c2a8ad4ab36dff,2
8c2a8ac66259bff,15
8c2a8ac614f1dff,15
8c2a8ac666835ff,15
8c2a8ac6536adff,0
8c2a8ac6180d5ff,3
8c2a8ac6cb65bff,6
8c2a8ac6dda5dff,7
8c2a8ac66760dff,15
8c2a8ac64a4dbff,8
8c2a8ac65d355ff,8
8c2a8ac65d355ff,2
8c2a8ad5b3839ff,15
8c2a8ad4a0103ff,15
8c2a8ac62a857ff,15
8c2a8ac649669ff,0
8c2a8ac64d04dff,15
8c2a8ac620453ff,2
8c2a8ac620453ff,15
8c2a8ac65d629ff,0
8c2a8ac660ed5ff,15
8c2a8ac61ca29ff,5
8c2a8ac66b249ff,15
8c2a8ac6042c1ff,15
8c2a8ad4a19b3ff,15
8c2a8ad4b752dff,0
8c2a8ac618069ff,3
8c2a8a8924f0bff,3
8c2a8ac6290ebff,15
8c2a8ac611345ff,3
8c2a8a89629d3ff,2
8c2a8ad484e99ff,2
8c2a8ac642cabff,10
8c2a8a89309bbff,15
8c2a8a8927a53ff,3
8c2a8ac630445ff,2
8c2a8ac63b241ff,15
8c2a8ad4b2c91ff,11
8c2a8ac60ae6dff,5
8c2a8ad5904d7ff,15
8c2a8ac635aa1ff,15
8c2a8ac644469ff,2
8c2a8a8965809ff,0
8c2a8ac644931ff,15
8c2a8ac66b9c5ff,15
8c2a8ac61b759ff,3
8c2a8ac6381adff,15
8c2a8ad4a2823ff,0
8c2a8ac617193ff,15
8c2a8ac640c89ff,0
8c2a8ac64ae1dff,0
8c2a8ad4ab13dff,2
8c2a8ad4b4a95ff,2
8c2a8a8924193ff,3
8c2a8ac6c72d7ff,3
8c2a8ad4b994dff,2
8c2a8ac609425ff,5
8c2a8ac63b155ff,15
8c2a8ad4a8c57ff,0
8c2a8ac640205ff,2
8c2a8ac62a335ff,15
8c2a8ac60160dff,5
8c2a8ac63d627ff,2
8c2a8ac610919ff,15
8c2a8ac651127ff,4
8c2a8ac651127ff,5
8c2a8ad4b7a23ff,0
8c2a8ad4b7a23ff,1
8c2a8ac64c223ff,2
8c2a8ac6424b5ff,5
8c2a8ac6424b5ff,0
8c2a8ac60c221ff,15
8c2a8ac6435a9ff,0
8c2a8ac6c760dff,3
8c2a8ad4a10c9ff,0
8c2a8a89292a3ff,2
8c2a8a89292a3ff,0
8c2a8ac61cec1ff,3
8c2a8a892c2b7ff,10
8c2a8a892c2b7ff,2
8c2a8a89632c1ff,0
8c2a8ac61d5edff,5
8c2a8ac656481ff,5
8c2a8ac6168a5ff,15
8c2a8ac6cd257ff,3
8c2a8ad4b8d31ff,2
8c2a8ac66b1cdff,15
8c2a8ac65c33dff,4
8c2a8ac6351e9ff,15
8c2a8ac62d5c7ff,15
8c2a8ad4b7839ff,0
8c2a8ad4bc449ff,2
8c2a8ac6cb185ff,6
8c2a8a89298a5ff,0
8c2a8a8920365ff,10
8c2a8ad4b46b1ff,0
8c2a8ac6192b5ff,3
8c2a8ac6235ebff,15
8c2a8ac601601ff,5
8c2a8ac6ca203ff,6
8c2a8ac60a5c9ff,5
8c2a8ad4b6dd9ff,0
8c2a8a8924993ff,3
8c2a8ad4a9acdff,15
8c2a8ac64680dff,15
8c2a8ac6c9419ff,6
8c2a8ac631427ff,15
8c2a8ac642847ff,10
8c2a8ad4a295dff,0
8c2a8ac64b74dff,3
8c2a8ad4855a7ff,2
8c2a8ac60261bff,15
8c2a8ac60cf01ff,15
8c2a8ad4b1283ff,2
8c2a8ac6350b9ff,15
8c2a8ac63c615ff,2
8c2a8ac657491ff,5
8c2a8ad4a72c1ff,15
8c2a8ac6690dbff,15
8c2a8ac66b999ff,2
8c2a8ac60c895ff,15
8c2a8ac64a6ebff,8
8c2a8ac64a6ebff,10
8c2a8ac64c9e1ff,15
8c2a8a8927547ff,3
8c2a8ad4a952bff,15
8c2a8ac654537ff,5
8c2a8a8962949ff,0
8c2a8ac62133bff,15
8c2a8ac664697ff,15
8c2a8ac64d657ff,15
8c2a8ad4a79d1ff,15
8c2a8ad4aa2b7ff,2
8c2a8ac60c055ff,15
8c2a8ac61b493ff,3
8c2a8ac6474adff,2
8c2a8ad59366dff,15
8c2a8ad4a2aedff,0
8c2a8ac602005ff,15
8c2a8ac652425ff,0
8c2a8ac621557ff,2
8c2a8ac658b37ff,1
8c2a8a8904923ff,0
8c2a8ac602727ff,15
8c2a8ac6352b7ff,15
8c2a8ad4ab941ff,0
8c2a8ac643259ff,0
8c2a8ad4b758dff,0
8c2a8ac653951ff,5
8c2a8ac602647ff,15
8c2a8ad4e61d3ff,15
8c2a8ac665307ff,15
8c2a8a89285a7ff,0
8c2a8ac62a155ff,15
8c2a8ac65c535ff,5
8c2a8ad4a5325ff,15
8c2a8ac6c0b25ff,15
8c2a8ac6586d1ff,0
8c2a8ad59a103ff,2
8c2a8ac62d2b3ff,15
8c2a8ac64c0d9ff,15
8c2a8ac64c0d9ff,2
8c2a8ac654235ff,5
8c2a8ac66458bff,15
8c2a8a892658bff,7
8c2a8ac65d169ff,1
8c2a8ac6179d9ff,15
8c2a8ac652a67ff,5
8c2a8a8964a27ff,0
8c2a8ad485a3bff,15
8c2a8ac65521bff,5
8c2a8ac6065d7ff,2
8c2a8ac638963ff,2
8c2a8ac648091ff,2
8c2a8a89290a5ff,0
8c2a8ad59a51dff,15
8c2a8a89249e9ff,3
8c2a8ac6c1517ff,7
8c2a8ac6c1517ff,15
8c2a8ac63ada5ff,15
8c2a8a892cb1dff,0
8c2a8ad4b6407ff,0
8c2a8a892d0bdff,0
8c2a8ac669221ff,15
8c2a8ac66d497ff,15
8c2a8ac6388dbff,15
8c2a8ac65cdd9ff,5
8c2a8ac6cd18bff,3
8c2a8ac61765dff,15
8c2a8ac63d663ff,2
8c2a8ac668a3dff,15
8c2a8a8924ea9ff,3
8c2a8ac61cc0dff,3
8c2a8ac61cc0dff,5
8c2a8ac656223ff,5
8c2a8ad4b4c0dff,2
8c2a8ac61d417ff,5
8c2a8ac62b25dff,15
8c2a8ac62852dff,15
8c2a8ac60a731ff,5
8c2a8ac63b63bff,15
8c2a8ac662283ff,15
8c2a8ad4e2999ff,15
8c2a8ac629889ff,15
8c2a8a89674ebff,0
8c2a8ac63a6a7ff,15
8c2a8ac663355ff,15
8c2a8a893594bff,6
8c2a8ad4a1717ff,0
8c2a8ac631627ff,15
8c2a8a8926a57ff,3
8c2a8ad4e66b7ff,15
8c2a8ac66b09bff,15
8c2a8a8935043ff,15
8c2a8ac60a949ff,5
8c2a8ac6572c7ff,5
8c2a8ac668d33ff,15
8c2a8ad59af1bff,15
8c2a8ac63c995ff,15
8c2a8ac63c819ff,15
8c2a8ac62a1e5ff,15
8c2a8ad5b39abff,15
8c2a8ac60a82bff,5
8c2a8a892061dff,8
8c2a8a892061dff,11
8c2a8ad4840d7ff,2
8c2a8ac64144bff,11
8c2a8ad4b2147ff,0
8c2a8ad4b2147ff,1
8c2a8ad59aa9bff,15
8c2a8ac6c0b59ff,15
8c2a8ac64a321ff,8
8c2a8ac62c691ff,15
8c2a8ac64d4a7ff,16
8c2a8ac60b6cbff,5
8c2a8ac629a0dff,15
8c2a8ac65d815ff,2
8c2a8ac65d815ff,10
8c2a8ad4a2015ff,0
8c2a8ad4a0659ff,0
8c2a8ac6629bbff,15
8c2a8ac667b6bff,15
8c2a8ac654d35ff,5
8c2a8a8929b31ff,0
8c2a8ac628f3bff,15
8c2a8ac64188bff,15
8c2a8ad484465ff,0
8c2a8ad484465ff,2
8c2a8ad5b3883ff,15
8c2a8ac62161dff,15
8c2a8ac610eedff,15
8c2a8ad4e6439ff,15
8c2a8a8934449ff,6
8c2a8ac61a155ff,3
8c2a8ac669a49ff,15
8c2a8ad4a2a27ff,0
8c2a8ac665a0dff,15
8c2a8ad4a52cdff,15
8c2a8ac6538c5ff,2
8c2a8ac6538c5ff,11
8c2a8ac60ba63ff,5
8c2a8ac604429ff,15
8c2a8a8923b69ff,13
8c2a8a8923b69ff,10
8c2a8ac6568b9ff,5
8c2a8ad4a9a55ff,15
8c2a8ad597589ff,15
8c2a8ac6575a3ff,5
8c2a8a89214a9ff,11
8c2a8ac65506bff,5
8c2a8ac6c364dff,7
8c2a8ad4b76a3ff,0
8c2a8a8920663ff,11
8c2a8ac6049d7ff,15
8c2a8ac75b459ff,15
8c2a8ac64b0c9ff,3
8c2a8ad4e6f6bff,15
8c2a8ad59af5bff,15
8c2a8ac643625ff,0
8c2a8ad59a14bff,2
8c2a8ac669351ff,15
8c2a8ac6076bdff,15
8c2a8a892a003ff,0
8c2a8ac651a59ff,5
8c2a8ac652295ff,0
8c2a8ac602f2dff,15
8c2a8ac614e69ff,15
8c2a8ac6c2101ff,10
8c2a8ad5b2539ff,15
8c2a8ac6ca9b1ff,2
8c2a8ac6014d5ff,5
8c2a8ac653a19ff,11
8c2a8ac656e1dff,5
8c2a8ac6140a9ff,15
8c2a8ad4a34b3ff,2
8c2a8ad4a34b3ff,2
8c2a8ac6312dbff,15
8c2a8a892dae1ff,1
8c2a8ac6475adff,2
8c2a8ac6645dbff,15
8c2a8ac606abdff,2
8c2a8ac62c587ff,15
8c2a8ac646d81ff,15
8c2a8ac60165bff,5
8c2a8ac615569ff,15
8c2a8ad4bd101ff,2
8c2a8ad5938e1ff,15
8c2a8ac61ac59ff,3
8c2a8ac65a695ff,0
8c2a8a8928437ff,0
8c2a8ad4849e7ff,2
8c2a8ac63ad67ff,15
8c2a8ac6441d7ff,15
8c2a8ad4e68c9ff,15
8c2a8ac656b15ff,5
8c2a8a8924d03ff,3
8c2a8ad4b54e5ff,8
8c2a8a8921a29ff,10
8c2a8ac631725ff,15
8c2a8ac638c25ff,15
8c2a8ad5da4b9ff,15
8c2a8ad4a06e1ff,0
8c2a8ad5934b9ff,15
8c2a8ac61d129ff,5
8c2a8ac654623ff,5
8c2a8ac65b2c3ff,0
8c2a8ac663a53ff,15
8c2a8ac63d8c9ff,15
8c2a8a896d907ff,8
8c2a8ad5b39a7ff,15
8c2a8ac662db9ff,15
8c2a8ac61383dff,15
8c2a8a892c649ff,0
8c2a8ac6cc851ff,15
8c2a8ad4ab64dff,2
8c2a8ac6c0153ff,15
8c2a8ad4a4cabff,2
8c2a8ac604c35ff,15
8c2a8ac615553ff,15
8c2a8a8965b43ff,11
8c2a8ad4b4c23ff,2
8c2a8ad4ad85dff,15
8c2a8ac630601ff,15
8c2a8ac60470dff,15
8c2a8a8925143ff,0
8c2a8ad4bd75dff,2
8c2a8ac650601ff,0
8c2a8ac650601ff,14
8c2a8ac605819ff,15
8c2a8ac601335ff,15
8c2a8ac644509ff,2
8c2a8ac660abdff,15
8c2a8ac6c39a1ff,3
8c2a8ac64409dff,2
8c2a8ac650ce7ff,5
8c2a8ac666c61ff,15
8c2a8ac60070bff,12
8c2a8ac64d1d1ff,2
8c2a8ac64d0a7ff,2
8c2a8ad59b431ff,2
8c2a8ac6602d7ff,15
8c2a8a892da33ff,1
8c2a8ac654643ff,5
8c2a8ad4aa451ff,1
8c2a8a8928c09ff,2
8c2a8ac61842bff,3
8c2a8ac644d09ff,15
8c2a8ac661697ff,15
8c2a8ac64dad1ff,15
8c2a8ac6119b1ff,15
8c2a8ac6445edff,2
8c2a8a8935a19ff,6
8c2a8ad4e2137ff,15
8c2a8ac65a1a7ff,2
8c2a8ac65a1a7ff,0
8c2a8ad59a811ff,15
8c2a8ac61901bff,3
8c2a8ac66868dff,15
8c2a8ac655ad1ff,5
8c2a8ad4b5a2dff,2
8c2a8a8934c6bff,6
8c2a8ad59aeedff,15
8c2a8ad4b62e1ff,0
8c2a8a8920abdff,13
8c2a8a8920abdff,3
8c2a8ad592097ff,15
8c2a8ac668507ff,15
8c2a8ac6409abff,2
8c2a8ac629651ff,15
8c2a8a892c1bbff,10
8c2a8ac60029bff,12
8c2a8ac660cdbff,15
8c2a8ad4b3557ff,0
8c2a8ac642225ff,0
8c2a8ac64c557ff,15
8c2a8ad4b369dff,8
8c2a8ac62ce83ff,15
8c2a8ac603b47ff,15
8c2a8ad4a3147ff,0
8c2a8ac6572d7ff,5
8c2a8ac602827ff,2
8c2a8ad4b0ab3ff,0
8c2a8ac605181ff,15
8c2a8ac659ae1ff,11
8c2a8ac60141dff,5
8c2a8ad4bd9b9ff,2
8c2a8ad4bd1bdff,2
8c2a8ac63546bff,15
8c2a8ad4a1753ff,0
8c2a8ad59ae43ff,15
8c2a8ac64b42bff,3
8c2a8ac6cce41ff,15
8c2a8ad4a92b9ff,15
8c2a8ac6695e9ff,15
8c2a8ac64155dff,10
8c2a8ac64155dff,8
8c2a8a8962c93ff,2
8c2a8a8922099ff,0
8c2a8ac602721ff,15
8c2a8ad4a1aa9ff,15
8c2a8ac6c7453ff,7
8c2a8ad59695dff,15
8c2a8ac663aa9ff,15
8c2a8ad4a2995ff,0
8c2a8ac641613ff,11
8c2a8ac641613ff,2
8c2a8ac605091ff,15
8c2a8ac660e9dff,15
8c2a8ac63c495ff,2
8c2a8ac607025ff,2
8c2a8ac61a1d7ff,3
8c2a8a8924c3dff,3
8c2a8ad4b75d3ff,0
8c2a8ac6572ddff,5
8c2a8ac6478d5ff,15
8c2a8ac6c1013ff,15
8c2a8a8966699ff,0
8c2a8ac6682bdff,15
8c2a8ac65720dff,5
8c2a8ac664db9ff,15
8c2a8ac65d623ff,0
8c2a8ac6c9863ff,3
8c2a8ac62d6ebff,15
8c2a8ac644ee9ff,2
8c2a8ac647891ff,15
8c2a8ad4e2585ff,15
8c2a8ac666135ff,15
8c2a8ac629b47ff,15
8c2a8ac669a5bff,15
8c2a8ac64d8e1ff,15
8c2a8a8926929ff,3
8c2a8ac605a1dff,15
8c2a8ac64d135ff,15
8c2a8ac6c233dff,10
8c2a8ac63d815ff,15
8c2a8ac6584d9ff,1
8c2a8ad4a8331ff,15
8c2a8ac601b6bff,2
8c2a8a89271cbff,3
8c2a8ac605a05ff,15
8c2a8ac61531bff,15
8c2a8a896752dff,0
8c2a8ac65aa43ff,0
8c2a8ac601031ff,15
8c2a8ad5921c5ff,15
8c2a8ad4b79a3ff,1
8c2a8ad4a20c3ff,9
8c2a8ad4a20c3ff,0
8c2a8ad4b1149ff,2
8c2a8ac666353ff,15
8c2a8ac615495ff,15
8c2a8ac631905ff,15
8c2a8ac661369ff,15
8c2a8ac653b55ff,11
8c2a8ac64c26bff,2
8c2a8ac60985dff,8
8c2a8ad4b4645ff,8
8c2a8ac663227ff,15
8c2a8ac644657ff,2
8c2a8ac602b0bff,15
8c2a8ac642563ff,0
8c2a8ac64259bff,0
8c2a8ac6562e9ff,5
8c2a8ac65d2c5ff,0
8c2a8ac669617ff,15
8c2a8a893080bff,15
8c2a8ad4b2f6dff,0
8c2a8ac6dd001ff,7
8c2a8ac60c4d7ff,15
8c2a8ad4ab665ff,2
8c2a8ac63aa97ff,15
8c2a8ac65a687ff,0
8c2a8ad4bd927ff,1
8c2a8ad4bd927ff,0
8c2a8ac613a01ff,15
8c2a8ac628d59ff,15
8c2a8ad4bc981ff,1
8c2a8ad4bc981ff,2
8c2a8ad5b24ebff,15
8c2a8a89221d7ff,0
8c2a8ac660c65ff,15
8c2a8a8966961ff,0
8c2a8ac660169ff,15
8c2a8a89279c5ff,3
8c2a8a892d2e3ff,0
8c2a8ac628ee9ff,15
8c2a8ac616f5dff,15
8c2a8ac646cb5ff,15
8c2a8ac64cd15ff,15
8c2a8ac6610b7ff,15
8c2a8ad4a219dff,0
8c2a8ac6081b5ff,5
8c2a8ac6081b5ff,8
8c2a8ac660355ff,15
8c2a8ad596b03ff,15
8c2a8ad593901ff,15
8c2a8ac6c109bff,15
8c2a8a8964d41ff,0
8c2a8ac65bb19ff,2
8c2a8ac662467ff,15
8c2a8a8934593ff,6
8c2a8a8937735ff,6
8c2a8ac64563bff,2
8c2a8ac650499ff,0
8c2a8ac64618dff,2
8c2a8ac63c813ff,15
8c2a8ad4b0debff,2
8c2a8ac64c11dff,15
8c2a8ac6044adff,15
8c2a8ad4a068dff,0
8c2a8a8920467ff,11
8c2a8ac64243dff,0
8c2a8ac654e19ff,5
8c2a8ac665829ff,15
8c2a8ac65cd63ff,5
8c2a8ad4ab2edff,2
8c2a8ac6596c3ff,11
8c2a8ac6032dbff,5
8c2a8ac6614c5ff,15
8c2a8ac60baa9ff,5
8c2a8ac65c623ff,4
8c2a8ac65c623ff,1
8c2a8ac643603ff,0
8c2a8ac65728dff,5
8c2a8ac6c8063ff,7
8c2a8ac6c8063ff,11
8c2a8ac650457ff,0
8c2a8ac650457ff,11
8c2a8ac62063bff,2
8c2a8ac6cb2d3ff,6
8c2a8ac613213ff,15
8c2a8ad4ac0d1ff,15
8c2a8ad5b3445ff,15
8c2a8ac64da83ff,15
8c2a8ad4aa653ff,1
8c2a8ad4a7481ff,0
8c2a8a8928c11ff,2
8c2a8a8928c11ff,0
8c2a8ad4b01a5ff,0
8c2a8ad4a42d3ff,15
8c2a8ad4850c7ff,15
8c2a8ad592447ff,15
8c2a8ad484ea1ff,2
8c2a8ad4e2331ff,15
8c2a8a892d4c1ff,0
8c2a8ac650ed7ff,14
8c2a8ac65af0dff,1
8c2a8ad5935e5ff,15
8c2a8ac657749ff,5
8c2a8ac6602b1ff,15
8c2a8a892d2b5ff,0
8c2a8ac650c2dff,5
8c2a8ac642109ff,0
8c2a8ac601343ff,15
8c2a8ac651831ff,4
8c2a8ac61815bff,3
8c2a8ad4b6dc3ff,0
8c2a8ad484e53ff,2
8c2a8ac66a549ff,15
8c2a8a8926a2dff,3
8c2a8ac64d653ff,15
8c2a8ad5969ebff,15
8c2a8ac63baa3ff,15
8c2a8ac662135ff,15
8c2a8ad4ad355ff,15
8c2a8ac6500e9ff,14
8c2a8ad4bd543ff,2
8c2a8ac665851ff,15
8c2a8a89378a3ff,6
8c2a8ac602dbdff,2
8c2a8ad4b3585ff,0
8c2a8ac6095b7ff,5
8c2a8a8964c4dff,0
8c2a8ac648653ff,2
8c2a8ad4a19ebff,15
8c2a8ac66515bff,15
8c2a8ad596487ff,15
8c2a8ac6ca6d1ff,6
8c2a8ac6144ebff,15
8c2a8ac642161ff,0
8c2a8ac66c607ff,15
8c2a8ac63d703ff,2
8c2a8ac618f5bff,3
8c2a8ac600eb7ff,15
8c2a8a8929461ff,2
8c2a8ad596013ff,15
8c2a8ac652225ff,11
8c2a8ad4a8e4dff,15
8c2a8ad59302dff,15
8c2a8ad596d59ff,15
8c2a8ac6c0b63ff,15
8c2a8ac65635bff,5
8c2a8ac6cccbbff,15
8c2a8ac664197ff,15
8c2a8ac65c20bff,0
8c2a8ac65c20bff,1
8c2a8a89268cdff,3
8c2a8ac65d4d3ff,1
8c2a8ac660199ff,15
8c2a8ac66b28dff,15
8c2a8ac638321ff,2
8c2a8ac66ac2bff,15
8c2a8a896252bff,2
8c2a8a8963963ff,0
8c2a8ac607317ff,2
8c2a8ad4a0549ff,0
8c2a8a8926addff,3
8c2a8ac64c0bdff,15
8c2a8ac62c137ff,15
8c2a8ac656603ff,5
8c2a8a8921229ff,0
8c2a8ad59369bff,15
8c2a8ac654417ff,5
8c2a8ad4b6289ff,0
8c2a8ac6001cdff,7
8c2a8ac63c19bff,15
8c2a8ac6058e5ff,15
8c2a8ac618c83ff,3
8c2a8ac64c511ff,15
8c2a8a8920511ff,1
8c2a8a8920511ff,10
8c2a8ac607b15ff,15
8c2a8ad486d5dff,2
8c2a8ad4a9a11ff,15
8c2a8a892c001ff,10
8c2a8a892314bff,8
8c2a8ac62a76bff,15
8c2a8ac659209ff,0
8c2a8a89346a7ff,6
8c2a8ac63a841ff,15
8c2a8ac6492ebff,0
8c2a8ad5b2cd7ff,15
8c2a8ad4ac965ff,15
8c2a8ac660f01ff,15
8c2a8ac660831ff,15
8c2a8ac6290b5ff,15
8c2a8ac618db5ff,3
8c2a8a8965b15ff,11
8c2a8ac66856bff,15
8c2a8ac6599c9ff,1
8c2a8ac661107ff,15
8c2a8ac61b6dbff,3
8c2a8ad4b0489ff,0
8c2a8ac63a683ff,15
8c2a8a8962255ff,0
8c2a8ad4e2cd5ff,15
8c2a8ac652a83ff,3
8c2a8ac64b239ff,8
8c2a8ac6cc0e7ff,15
8c2a8ad4a4103ff,15
8c2a8ad480b37ff,0
8c2a8ac60610dff,2
8c2a8a8937267ff,6
8c2a8a8937267ff,15
8c2a8ad484537ff,2
8c2a8ad4a289dff,0
8c2a8ad4b30a5ff,0
8c2a8ac6152e7ff,15
8c2a8ac62851bff,15
8c2a8ac640b37ff,2
8c2a8a893733bff,6
8c2a8ac651817ff,4
8c2a8a892ad3dff,8
8c2a8ac611859ff,3
8c2a8ac6146e9ff,15
8c2a8ac662495ff,15
8c2a8a8934119ff,6
8c2a8ac611045ff,3
8c2a8ac6c0529ff,15
8c2a8ac61220bff,15
8c2a8ac62d35bff,15
8c2a8ac62d65bff,15
8c2a8ad4844c7ff,0
8c2a8ac621267ff,15
8c2a8a8924363ff,3
8c2a8ac64d55bff,2
8c2a8ac6cd53dff,3
8c2a8ac61a6e3ff,3
8c2a8ac655ad3ff,5
8c2a8ac644629ff,2
8c2a8ac6456b1ff,2
8c2a8ac61a325ff,3
8c2a8ac64664bff,10
8c2a8ac64664bff,2
8c2a8ac6551b7ff,5
8c2a8ad4a2029ff,0
8c2a8a893689dff,6
8c2a8ac650f31ff,5
8c2a8a8929897ff,0
8c2a8ac652731ff,0
8c2a8ac6c9a25ff,7
8c2a8ac64a6dbff,2
8c2a8ac64a6dbff,8
8c2a8ac65ac27ff,0
8c2a8a89204abff,8
8c2a8ac654ee1ff,5
8c2a8ac65d5d3ff,1
8c2a8ac666ac7ff,15
8c2a8ad4e2741ff,15
8c2a8ac611751ff,3
8c2a8ad4b6dd7ff,0
8c2a8a8925929ff,3
8c2a8a89254dbff,0
8c2a8ac6410c7ff,2
8c2a8a8920ad9ff,10
8c2a8ac62ae57ff,15
8c2a8ac647963ff,15
8c2a8ac606c99ff,2
8c2a8ad4a6853ff,15
8c2a8ac60c251ff,15
8c2a8ac65ac47ff,1
8c2a8ad4a68a1ff,15
8c2a8ad4b7467ff,0
8c2a8ac654d89ff,5
8c2a8a89344a3ff,6
8c2a8a8922097ff,0
8c2a8ac64c731ff,15
8c2a8ad4ab1a5ff,2
8c2a8ac606331ff,2
8c2a8ac619983ff,3
8c2a8ac652d57ff,3
8c2a8ad4bccb9ff,0
8c2a8ac6040cdff,15
8c2a8ac65d15bff,0
8c2a8ac652c05ff,2
8c2a8ad4a6201ff,15
8c2a8ad485541ff,15
8c2a8a8923291ff,1
8c2a8ac6306d3ff,15
8c2a8ac6381edff,15
8c2a8ad4b794bff,1
8c2a8ad590511ff,15
8c2a8a89370b7ff,6
8c2a8ac661833ff,15
8c2a8ac62941bff,15
8c2a8ac6c2355ff,10
8c2a8ac639491ff,15
8c2a8a893090bff,15
8c2a8ac66b701ff,15
8c2a8ac628663ff,15
8c2a8ac64d441ff,15
8c2a8ac64d441ff,2
8c2a8ad4abad3ff,2
8c2a8ac6401bdff,8
8c2a8ac657b27ff,5
8c2a8a8966dd5ff,0
8c2a8ac658ae5ff,1
8c2a8ac638287ff,2
8c2a8ac638287ff,15
8c2a8ac64b5b7ff,1
8c2a8ac64b5b7ff,10
8c2a8ad4a9ad5ff,15
8c2a8ac6044a3ff,15
8c2a8ad4ab12dff,2
8c2a8ac652a53ff,11
8c2a8ac621403ff,15
8c2a8ac66a8e3ff,15
8c2a8ad4a40cbff,15
8c2a8ac644015ff,15
8c2a8ad4b3185ff,0
8c2a8a892a44bff,1
8c2a8ac64a417ff,10
8c2a8ac615559ff,15
8c2a8ad4ab105ff,2
8c2a8ac62565dff,15
8c2a8ad4851e5ff,15
8c2a8ac601187ff,15
8c2a8ac607191ff,2
8c2a8ac6405b9ff,0
8c2a8ad484cddff,2
8c2a8ac60d9b3ff,15
8c2a8ac6522e7ff,0
8c2a8ac6522e7ff,3
8c2a8a892c465ff,10
8c2a8ad59a0d1ff,15
8c2a8a8928e2bff,0
8c2a8ad480b69ff,0
8c2a8a892c5c3ff,10
8c2a8ad4b505dff,3
8c2a8ac641939ff,15
8c2a8ac641939ff,2
8c2a8ac6cc6abff,15
8c2a8ac75b2b1ff,15
8c2a8ad4a2951ff,0
8c2a8ac629683ff,15
8c2a8ac617b3bff,15
8c2a8ac607645ff,15
8c2a8a892c745ff,10
8c2a8ac615215ff,15
8c2a8ad4b2cc5ff,1
8c2a8ac629aa9ff,15
8c2a8ac647259ff,2
8c2a8ac6406d3ff,0
8c2a8ac610f69ff,15
8c2a8ac63a0c7ff,15
8c2a8ad4a0121ff,15
8c2a8ad4ac421ff,15
8c2a8ac660643ff,15
8c2a8ad4b0b33ff,0
8c2a8a89255adff,0
8c2a8ad4a54b7ff,15
8c2a8ad4a7031ff,15
8c2a8ac60b4e3ff,5
8c2a8ac639423ff,2
8c2a8ac639423ff,15
8c2a8ad4aa521ff,0
8c2a8ac65cc5dff,5
8c2a8ac666333ff,15
8c2a8ac61b24bff,3
8c2a8ac642129ff,0
8c2a8ac60b8d7ff,5
8c2a8ad4a5683ff,15
8c2a8ac66ce17ff,9
8c2a8ac601807ff,2
8c2a8ac654943ff,5
8c2a8ad4e6441ff,15
8c2a8ac66328dff,15
8c2a8ac60960dff,10
8c2a8ac658acdff,11
